"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"IQJ56TSP","journalArticle","2019","Huang, Jie; Wan, Shiming; Li, Anchun; Li, Tiegang","Two-phase structure of tropical hydroclimate during Heinrich Stadial 1 and its global implications","Quaternary Science Reviews","","0277-3791","10.1016/j.quascirev.2019.105900","https://www.sciencedirect.com/science/article/pii/S0277379119303798","Previous studies have proposed that the two-phase structure of Heinrich Stadial 1 (HS1) is a ubiquitous feature. However, few studies have focused on the internal structure of HS1 over a tropical domain; thus, the interhemispheric ocean-atmosphere teleconnections during HS1 are poorly defined. Here, we present high-resolution sedimentological, geochemical, and palaeoceanographic records from the core CG2 in the southern South China Sea (SCS), off the northern Sunda Shelf. The core continuously spans 9.0–22.0 ky BP. The records suggest two episodes of increased monsoon rainfall during the pre-HS1 (∼19.0–18.0 ky BP) and in the early HS1 (17.5–16.1 ky BP), along with a weaker monsoon rainfall during the late HS1 (16.1–14.7 ky BP). In contrast, a lower precipitation over the Flores Sea occurred during the early HS1, off the southern Sunda Shelf, followed by an enhanced precipitation runoff during the late HS1 (Muller et al., 2012). Notably, these two different precipitation phases characterise a southward Intertropical Convergence Zone (ITCZ) shift over the Sunda Shelf during HS1. These changes are also consistent with other monsoon records, as well as other available data from the tropical to high latitudes of both hemispheres, supporting the global scope of the twofold HS1. We propose that the two episodes of intense monsoon rainfall over the northern Sunda Shelf during the pre-HS1 and the early HS1 observed in our study are closely linked to two different melting events associated with European ice sheet (EIS) retreat. We further propose that the subsequent maximum Atlantic meridional overturning circulation (AMOC) reduction and the migration of the ITCZ to its southernmost position during the late HS1 are tightly connected with the destabilization of the marine-terminating ice-streams of the Laurentide ice sheet (LIS) in the North Atlantic. Tropical positive feedbacks during HS1, in turn, should have played an important role in sustaining the AMOC reduction and Northern Hemisphere (NH) stadial conditions, by continuously lowering the salinity of the low-latitude currents in the Atlantic Ocean. In addition, the tropical ITCZ appears to have been a key bridge in promoting interhemispheric climate connections, by which North Atlantic cooling was rapidly linked to increased Southern Ocean surface westerlies. This, in turn, drove upwelling and CO2 ventilation from the Southern Ocean, and thereby facilitated deglacial warming. Finally, these findings show that tropical climate variation is an important component of deglacial climate changes; understanding how it responds to millennial events like HS1 may help us better understand global teleconnections.","2019-10-15","2022-06-01 11:59:00","2022-06-01 11:59:00","2022-06-01 11:58:32","105900","","","222","","Quaternary Science Reviews","","","","","","","","en","","","","","ScienceDirect","","","","","","","AMOC; European ice sheet; HS1; Last deglaciation; Sunda shelf; Tropical ITCZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R74LATUI","journalArticle","2019","Monteiro, Wuelton Marcelo; Gomes, Jacimara; Fé, Nelson; Mendonça da Silva, Iran; Lacerda, Marcus; Alencar, Aristóteles; Seabra de Farias, Altair; Val, Fernando; de Souza Sampaio, Vanderson; Cardoso de Melo, Gisely; Pardal, Pedro; Mota da Silva, Ageane; Bernarde, Paulo Sergio; Carlos de Lima Ferreira, Luiz; Gutierrez, José María; de Almeida Gonçalves Sachett, Jacqueline; Fan, Hui Wen","Perspectives and recommendations towards evidence-based health care for scorpion sting envenoming in the Brazilian Amazon: A comprehensive review","Toxicon","","0041-0101","10.1016/j.toxicon.2019.09.003","https://www.sciencedirect.com/science/article/pii/S0041010119304453","Although underreported across the Amazon region, scorpion stings are very prevalent in some areas and can be potentially life-threatening, especially in children. The most vulnerable populations are those living in locations far from the capitals, hence having limited access to the health system where the appropriate structure for the treatment of severe cases is found. An abundant and diverse fauna of scorpions is found in the region, but few studies have been conducted to decipher the clinical characteristics and therapeutic response of the available antivenoms in envenomings caused by the various species. Antivenom underdosage as well as delayed medical assistance are common among indigenous populations, resulting in poor outcome rates. An in depth understanding of the epidemiological, clinical and therapeutic aspects of scorpion sting envenomings in the Amazon is necessary to improve the outcome of these cases.","2019-11-01","2022-06-01 11:59:00","2022-06-01 11:59:00","2022-06-01 11:58:33","68-80","","","169","","Toxicon","Perspectives and recommendations towards evidence-based health care for scorpion sting envenoming in the Brazilian Amazon","","","","","","","en","","","","","ScienceDirect","","","","","","","Amazon; Antivenom; Arachnida; Public health; Scorpion; Scorpion stings","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"74LLN4BQ","journalArticle","2019","Anthony, Edward J.; Besset, Manon; Dussouillez, Philippe; Goichot, Marc; Loisel, Hubert","Overview of the Monsoon-influenced Ayeyarwady River delta, and delta shoreline mobility in response to changing fluvial sediment supply","Marine Geology","","0025-3227","10.1016/j.margeo.2019.106038","https://www.sciencedirect.com/science/article/pii/S0025322719303068","A morpho-sedimentary analysis of the Ayeyarwady delta shoreline was conducted based on a field mission in Myanmar in November 2016 and interpretation of satellite images spanning the period 1974–2019. These analyses were complemented by data on land-to-water conversion and vice versa within a 2 km-wide coastal fringe, and on MERIS-derived seasonal and decadal-scale evolution of suspended particulate matter (SPM) off the delta. The objectives were to: (1) characterize the 450 km-long delta shoreline and coastal sediment transport pathways, (2) define the shoreline status (stability, erosion, accretion), and (3) identify potential causes of shoreline change and the future outcome of this status in terms of delta vulnerability. The delta shoreline was characterized on the basis of qualitative alongshore tidal, wave-energy, and sediment grain-size patterns (muddy, sandy or a mixture of both), and morphology (sandy beaches and mudflats). The deltaic coast exhibits a mixed wave-and-tide-dominated morphology and comprises a western sector characterized by four of the five main distributary mouths separating inter-distributary plains bounded by low overwash-influenced beaches devoid of aeolian dunes. The eastern sector, in the Gulf of Martaban, is embayed, much less prograded and bounded by dominantly muddy shores. This simple shoreline dichotomy reflects the overarching alongshore sediment redistribution and storage patterns that have accompanied the growth of the delta, resulting in the two facies: sand dominantly retained in the western sector where the multiple distributary mouths have constrained potential alongshore sand transport by low- to moderate-energy monsoon-generated southwesterly waves, and mud transported by the regional monsoon-influenced coastal shelf circulation towards the eastern sector. The recent multi-decadal shoreline mobility in the Ayeyarwady delta points to the influence of fluvial sediment supply on these two facies. Between 1974 and 2019, 49% of the delta's shoreline underwent erosion, mainly affecting the sandy beaches in the western sector, whereas shoreline accretion is still prevalent along the large inter-distributary plain east of Yangon, where coastal mud preferentially accumulates in the Gulf of Martaban. We attribute erosion to reduced river sand supply generated by dams and by massive in-channel sand mining upstream of the delta, exacerbated by important channel dredging. Large-scale deforestation resulting from land-use changes (agriculture and mining) in the Ayeyarwady catchment are probably contributing to enhanced fine-grained sediment supply to the delta plain and the coast, as reflected by the relative stability of coastal SPM over a decade (2002–2012) and continued deposition in the accreting eastern sheltered part of the delta. The coastal sediment balance will be further impacted in the future if planned dams are constructed. Without proper sediment management, notably a significant reduction or prohibition of in-channel sand mining, the sandy beaches that armour the wave-exposed western sector of the delta will continue to erode, resulting in increased potential exposure of the delta to cyclones and sea-level rise.","2019-11-01","2022-06-01 11:59:00","2022-06-01 11:59:00","2022-06-01 11:58:34","106038","","","417","","Marine Geology","","","","","","","","en","","","","","ScienceDirect","","","","","","","Ayeyarwady; Coastal suspended particulate matter; Delta erosion; Gulf of Martaban; Monsoon-influenced delta; River sediment supply","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SMHPXJAI","journalArticle","2019","Montoya, Encarni; Pedra-Méndez, Jordi; García-Falcó, Esther; Gómez-Paccard, Miriam; Giralt, Santiago; Vegas-Vilarrúbia, Teresa; Stauffer, Fred W.; Rull, Valentí","Long-term vegetation dynamics of a tropical megadelta: Mid-Holocene palaeoecology of the Orinoco Delta (NE Venezuela)","Quaternary Science Reviews","","0277-3791","10.1016/j.quascirev.2019.105874","https://www.sciencedirect.com/science/article/pii/S027737911930561X","Coastal wetlands have been proposed as highly threatened by the ongoing and future climatic change, including projected sea-level changes as an additional forcing factor compared to more inland locations. The limited knowledge generated to date in this topic has been primarily focused on those areas attaining a high population density, and rarely deals with long-term (>50 years) dynamics. Here we present the first Holocene palaeoecological study carried in the Orinoco Delta, in NE Venezuela. The record presented here contains sediments from the last 6200 years and is located in a river-shore swamp dominated by the palm Mauritia flexuosa. Current human occupation is almost restricted to small settlements of the Warao indigenous culture, closely related to the use of M. flexuosa and other palm species present in the zone. The results show the occurrence of three well-distinguished palynological zones: (i) from 6200 to 5200 cal yr BP, characterised by mixed rainforest and other taxa related to salinity (coastal-like), low (negative) values of magnetic susceptibility and magnetic grain size, absence of transported clays, and the highest macrocharcoal particles abundance; (ii) from 5200 to 2950 cal yr BP, marked by a replacement of the mangrove-like vegetation by a more inland mixed-swamp forest community with low levels of charcoal, and (iii) from 2950 cal yr BP to present-day, characterised by the establishment of the current vegetation community, dominated by M. flexuosa, and an increasing trend in the charcoal curve since the last 700 years. A combination of regional (climatic changes) and local (sediment ontogeny) has been proposed as the key drivers influencing the vegetation succession recorded. The stabilisation of the sea-level that occurred during the mid-Holocene would have favoured the transgression of the coastal line, with the migration of the coastal-like vegetation seawards. Synchronous to this event, a trend towards drier conditions has been reported in the close Cariaco record, that could have also influenced the vegetation replacement. Between 3800 and 2800 years ago, the increased ENSO variability registered in Cariaco may have played a key role in the expansion of the Mauritia palm community. It is suggested that in our location, the potential inhabiting human populations were differently influenced by these environmental changes. First, the disappearance of the coastal resources could have favoured land abandonment, whereas the increase in the abundance of the palm might be influential for the arrival of other inland cultures that were previously used to manage Mauritia. This sequence shows the importance of the ecosystem services for the location inhabitants, highlighting the abandonment of the mid-Holocene culture coeval with the disappearance of its ecosystem. These results also provide information about the sensitivity and resilience in facing external stressors of both humans and vegetation, and will be valuable tools for managing the future of this ecosystem.","2019-10-01","2022-06-01 11:59:00","2022-06-01 11:59:00","2022-06-01 11:58:36","105874","","","221","","Quaternary Science Reviews","Long-term vegetation dynamics of a tropical megadelta","","","","","","","en","","","","","ScienceDirect","","","","","","","Climate change; Fire; Indigenous cultures; Sea-level changes; Soils ontogeny","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8MCJ6ZJC","journalArticle","2019","Fadina, Omotayo Anuoluwapo; Venancio, Igor Martins; Belem, Andre; Silveira, Carla Semiramis; Bertagnolli, Denise de Castro; Silva-Filho, Emmanoel Vieira; Albuquerque, Ana Luiza S.","Paleoclimatic controls on mercury deposition in northeast Brazil since the Last Interglacial","Quaternary Science Reviews","","0277-3791","10.1016/j.quascirev.2019.105869","https://www.sciencedirect.com/science/article/pii/S0277379119303415","The sediment core GL-1248, collected from the continental slope off northeastern Brazil, was used to reconstruct mercury (Hg) variations in NE South American continental margin and understand its variability in response to paleoclimate changes over the past 128 ka. Mercury concentrations in GL-1248 ranged between 14.95 and 69.43 ng/g, showing a glacial-interglacial pattern with higher (lower) concentrations in the glacial period (interglacial period). Parallel trends of Hg and XRF-Fe plots suggest that following atmospheric Hg deposition onto the continent, Hg is incorporated with Fe compounds before transportation and eventual immobilization at the NE Brazil continental slope. Peaks of Hg and Fe/Ca ratio peaks occurred concurrently during certain Heinrich Stadials, indicating that Hg is transported from the continent alongside fluvial sediments during periods of increased precipitation and erosion in NE Brazil continent. Mercury concentrations varied with periodicities of 56 ka and 900 yr suggesting glacial-interglacial changes and millennial-scale variability, respectively. Total Hg and total organic carbon are poorly correlated, although the latter likely influenced Hg sequestration into marine sediments during millennial-scale events between 60 ka and 30 ka. Altogether, our results suggest that the atmosphere is the primary source of Hg to GL-1248 and glacial-interglacial climate variations were the major determinant of atmospheric Hg deposition. Furthermore, increased precipitation during millennial-scale events played a secondary role by enhancing Hg transport to the continental slope of NE Brazil.","2019-10-01","2022-06-01 11:59:00","2022-06-01 11:59:00","2022-06-01 11:58:37","105869","","","221","","Quaternary Science Reviews","","","","","","","","en","","","","","ScienceDirect","","","","","","","Glacial/interglacial climate; Marine sediments; Mercury variations; Millennial-scale events; Northeastern Brazil; South American continental margin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DUAAAWRL","journalArticle","2019","Hook, Andrew","Mapping contention: Mining property expansion, Amerindian land titling, and livelihood hybridity in Guyana’s small-scale gold mining landscape","Geoforum","","0016-7185","10.1016/j.geoforum.2019.07.008","https://www.sciencedirect.com/science/article/pii/S0016718519302180","A rapid expansion in small-scale gold mining properties over the landscape since the late-2000s has generated new social and environmental pressures for both titled and untitled Amerindian communities in Guyana. Some commentators in Guyana claim that these negative impacts are ‘governance problems’ – related to lapses in the monitoring of mining, a poor application and understanding of existing rules and rights, and delays in the Amerindian land titling process. However, using examples from two Amerindian villages in Guyana and employing extensive spatial Geographic Information Systems (GIS) data, this article shows that these problems are rather rooted in deeper institutional and political biases against Amerindian notions of customary land and the ongoing privileging of mineral interests over other tenure types. The article nevertheless argues that resolving tensions between miners and Amerindian communities over land titling is being hamstrung by the perpetuation of binary framings of these claims according to which they are legitimate only when they are grounded in ‘traditional’ motivations. As a way of moving beyond this impasse, the article suggests recognizing the ‘hybridity’ of indigenous livelihoods and the legitimacy of indigenous participation in mining as necessary steps in re-framing debates on indigenous communities and mining.","2019-11-01","2022-06-01 11:59:00","2022-06-01 11:59:00","2022-06-01 11:58:38","48-67","","","106","","Geoforum","Mapping contention","","","","","","","en","","","","","ScienceDirect","","","","","","","Conflict; Guyana; Indigenous communities; Livelihood hybridity; Property rights; Small-scale gold mining","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F6ZITJUI","journalArticle","2019","Jácome, Rodrigo; Carrasco-Hernández, R.; Campillo-Balderas, José Alberto; López-Vidal, Yolanda; Lazcano, Antonio; Wenzel, Richard P.; Ponce de León, Samuel","A yellow flag on the horizon: The looming threat of yellow fever to North America","International Journal of Infectious Diseases","","1201-9712","10.1016/j.ijid.2019.07.033","https://www.sciencedirect.com/science/article/pii/S1201971219303194","Objectives Yellow fever virus historically was a frequent threat to American and European coasts. Medical milestones such as the discovery of mosquitoes as vectors and subsequently an effective vaccine significantly reduced its incidence, in spite of which, thousands of cases of this deathly disease still occur regularly in Sub-Saharan Africa and the Amazonian basin in South America, which are usually not reported. An urban outbreak in Angola, consecutive years of increasing incidence near major Brazilian cities, and imported cases in China, South America and Europe, have brought this virus back to the global spotlight. The aim of this article is to underline that the preventive YFV measures, such as vaccination, need to be carefully revised in order to minimize the risks of new YFV outbreaks, especially in urban or immunologically vulnerable places. Furthermore, this article highlights the diverse factors that have favored the spread of other Aedes spp.-associated arboviral diseases like Dengue, Chikungunya and Zika, to northern latitudes causing epidemics in the United States and Europe, emphasizing the possibility that YFV might follow the path of these viruses unless enhanced surveillance and efficient control systems are urgently initiated.","2019-10-01","2022-06-01 11:59:00","2022-06-01 11:59:00","2022-06-01 11:58:38","143-150","","","87","","International Journal of Infectious Diseases","A yellow flag on the horizon","","","","","","","en","","","","","ScienceDirect","","","","","","","Arboviruses; Flavivirus; Prevention; Vaccination; Yellow fever virus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ETRNYNMQ","journalArticle","2019","Collins, Yolanda Ariadne","Colonial residue: REDD+, territorialisation and the racialized subject in Guyana and Suriname","Geoforum","","0016-7185","10.1016/j.geoforum.2019.07.019","https://www.sciencedirect.com/science/article/pii/S0016718519302283","In this paper, I argue that the Reducing Emissions from Deforestation and forest Degradation (REDD+) mechanism, a globally driven, market-based environmental policy, is racialized in practice. Yet, consideration of how the uptake of these policies is challenged by racialized relations is insufficiently addressed in the neoliberal conservation literature. Colonial histories are sedimented in racialized subjectivities and land management practices where certain economic activities, geographical sites and interactions with the natural environment became the stronghold of different groups. In this paper, I demonstrate how the Reducing Emissions from Deforestation and forest Degradation (REDD+) mechanism, one such globally driven, market-based environmental policy, is challenged by the legacy of these racialized land use practices and social relations rooted in the defining colonial period in Guyana and Suriname. I outline the relationship between the processes of politically demarcating forests and of shaping subjectivities, drawing attention to how these processes are impacted by REDD+. Through a focus on gold mining, explored here as a historically conditioned, economic relationship with the natural environment, I show how REDD+ contributes to state territorialisation, complicates pre-existing racialized subjectivities and increases the legibility of forests and their amenability to state management.","2019-11-01","2022-06-01 11:59:00","2022-06-01 11:59:00","2022-06-01 11:58:41","38-47","","","106","","Geoforum","Colonial residue","","","","","","","en","","","","","ScienceDirect","","","","","","","Colonialism; Governmentality; Neoliberal conservation; Racialization; REDD+; Subjectivity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DH8ZTUK4","journalArticle","2019","Parry, Luke; Radel, Claudia; Adamo, Susana B.; Clark, Nigel; Counterman, Miriam; Flores-Yeffal, Nadia; Pons, Diego; Romero-Lankao, Paty; Vargo, Jason","The (in)visible health risks of climate change","Social Science & Medicine","","0277-9536","10.1016/j.socscimed.2019.112448","https://www.sciencedirect.com/science/article/pii/S0277953619304423","This paper scrutinizes the assertion that knowledge gaps concerning health risks from climate change are unjust, and must be addressed, because they hinder evidence-led interventions to protect vulnerable populations. First, we construct a taxonomy of six inter-related forms of invisibility (social marginalization, forced invisibility by migrants, spatial marginalization, neglected diseases, mental health, uneven climatic monitoring and forecasting) which underlie systematic biases in current understanding of these risks in Latin America, and advocate an approach to climate-health research that draws on intersectionality theory to address these inter-relations. We propose that these invisibilities should be understood as outcomes of structural imbalances in power and resources rather than as haphazard blindspots in scientific and state knowledge. Our thesis, drawing on theories of governmentality, is that context-dependent tensions condition whether or not benefits of making vulnerable populations legible to the state outweigh costs. To be seen is to be politically counted and eligible for rights, yet evidence demonstrates the perils of visibility to disempowered people. For example, flood-relief efforts in remote Amazonia expose marginalized urban river-dwellers to the traumatic prospect of forced relocation and social and economic upheaval. Finally, drawing on research on citizenship in post-colonial settings, we conceptualize climate change as an ‘open moment’ of political rupture, and propose strategies of social accountability, empowerment and trans-disciplinary research which encourage the marginalized to reach out for greater power. These achievements could reduce drawbacks of state legibility and facilitate socially-just governmental action on climate change adaptation that promotes health for all.","2019-11-01","2022-06-01 11:59:00","2022-06-01 11:59:00","2022-06-01 11:58:42","112448","","","241","","Social Science & Medicine","","","","","","","","en","","","","","ScienceDirect","","","","","","","Bias; Climatic extremes; Governmentality; Healthcare; Inequity; Justice; Marginalization; Rights","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9QT43DTP","journalArticle","2019","Nordhaus, Inga; Toben, Marijana; Fauziyah, Arida","Impact of deforestation on mangrove tree diversity, biomass and community dynamics in the Segara Anakan lagoon, Java, Indonesia: A ten-year perspective","Estuarine, Coastal and Shelf Science","","0272-7714","10.1016/j.ecss.2019.106300","https://www.sciencedirect.com/science/article/pii/S0272771418303597","Indonesia has the largest area and the highest tree species richness but also one of the highest loss rates of mangroves worldwide. The Segara Anakan lagoon is a mangrove-fringed estuarine system in Java which is highly affected by deforestation, sedimentation, and land-use changes. The spatial variability of diversity, community composition, density, height, aboveground biomass and habitat complexity of the mangrove forest in relation to abiotic conditions was studied in 2014/2015. Vegetation characteristics were compared with those available from 2005/2006, and the effects of deforestation on the forest condition were assessed. In total, 15 mangrove tree species were recorded in 2015, six less than ten years ago. The two main areas of the lagoon, the central and eastern one, had a significantly different tree community composition. The central area was dominated by the palm Nypa fruticans and Aegiceras corniculatum and 74% of the ground was covered by the understorey plants Acanthus spp. and Derris trifoliata. Tree density, stand basal area, species number, aboveground biomass, and habitat complexity were significantly lower in the central area as a result of deforestation. Stand basal area and aboveground biomass decreased significantly over the 10 years as well as the density of Avicennia spp., Sonneratia spp., Ceriops spp., Aegiceras corniculatum, and Bruguiera spp. The eastern area was dominated by A. corniculatum and Rhizophora apiculata, and coverage with understorey plants was only 11%. The density of R. apiculata increased significantly over the 10 years as a result of natural regeneration and reforestation. The overall low tree height (2.8 m) and aboveground biomass (18.4 t dry mass ha−1) point to a young and degraded forest. In the central lagoon, mangrove reforestation is probably extremely difficult due to the strong expansion of understorey plants. It is assumed that ongoing deforestation will cause a further spread of understorey plants, a decrease in species number, tree density and habitat complexity. A decline in microhabitats and aboveground biomass can lead to a decrease of faunal species and biomass which in turn would influence nutrient cycling and impair the nursery function of the area. Also, important ecosystem services, particularly coastal protection against storms and prevention of coastal erosion are most likely affected.","2019-10-31","2022-06-01 11:59:00","2022-06-01 11:59:00","2022-06-01 11:58:44","106300","","","227","","Estuarine, Coastal and Shelf Science","Impact of deforestation on mangrove tree diversity, biomass and community dynamics in the Segara Anakan lagoon, Java, Indonesia","","","","","","","en","","","","","ScienceDirect","","","","","","","Aboveground biomass; Deforestation; Habitat complexity; Mangrove vegetation; Reforestation; Temporal changes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R489RF79","journalArticle","2019","Liu, Jiangong; Lai, Derrick Y. F.","Subtropical mangrove wetland is a stronger carbon dioxide sink in the dry than wet seasons","Agricultural and Forest Meteorology","","0168-1923","10.1016/j.agrformet.2019.107644","https://www.sciencedirect.com/science/article/pii/S0168192319302527","Coastal mangrove wetlands have an excellent potential in sequestrating atmospheric carbon dioxide (CO2) owing to their high primary productivity as well as slow anaerobic decomposition of organic matter. Yet, there is hitherto a paucity of researches examining the temporal variations and environmental controls of ecosystem-scale CO2 fluxes in subtropical mangroves using quasi-continuous, high temporal resolution measurements. In this study, we measured the net ecosystem CO2 exchange (NEE) between the atmosphere and a subtropical estuarine mangrove dominated by Kandelia obovata using an eddy covariance system for two full years to investigate the seasonal variability and key biophysical drivers of NEE. During the wet seasons, the magnitude of increase in ecosystem respiration (Re) was greater than that in gross primary productivity (GPP) owing to a combination of higher temperature and lower percentage of inundation, tidal height and water salinity, which subsequently resulted in an overall decrease in net CO2 uptake as compared to the dry seasons. Our results of path analysis showed that temperature was a dominant control of the temporal variations in CO2 flux during the wet seasons, while its influence became weaker during the dry seasons. On the other hand, an increase in water salinity during the dry seasons had a positive influence on GPP, which was likely related to a greater availability of ions (mainly Cl− and Na+) in supporting photosynthesis by mangrove trees in this coastal wetland with relatively low salinity (∼5–15 ppt). Our subtropical mangrove wetland was shown to be a significant carbon (C) sink, with annual C uptake rates of 890 and 758 g CO2-C m-2 yr−1 in the two years of study. We found a strong control of mangrove CO2 fluxes by biophysical factors such as temperature and salinity, implying that global warming and a reduction in water salinity in response to a greater river discharge could potentially reduce the C sink strength of estuarine mangroves in the subtropical regions.","2019-11-15","2022-06-01 11:59:00","2022-06-01 11:59:00","2022-06-01 11:58:46","107644","","","278","","Agricultural and Forest Meteorology","","","","","","","","en","","","","","ScienceDirect","","","","","","","Blue carbon; Carbon dioxide; Coastal wetland; Eddy covariance; Mangrove; Net ecosystem exchange","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SV5R93J8","journalArticle","2019","Meerdink, Susan K.; Roberts, Dar A.; Roth, Keely L.; King, Jennifer Y.; Gader, Paul D.; Koltunov, Alexander","Classifying California plant species temporally using airborne hyperspectral imagery","Remote Sensing of Environment","","0034-4257","10.1016/j.rse.2019.111308","https://www.sciencedirect.com/science/article/pii/S003442571930327X","Accurate knowledge of seasonal and inter-annual distributions of plant species is required for many research and management agendas that track ecosystem health. Airborne imaging spectroscopy data have been used successfully to map plant species, but often only in a single season or over a limited spatial extent due to data availability. NASA's Hyperspectral Infrared Imager (HyspIRI) preparatory airborne campaign flew an imaging spectrometer from 2013 to 2015. This dataset captured a severe drought and thus provided the opportunity to evaluate species discrimination over an extreme range in environmental conditions. Here we evaluate the portability of image-based training data and accuracy of species discrimination. The imagery was acquired in the spring, summer, and fall seasons of 2013–2015 with the Airborne Visible/Infrared Imaging Spectrometer (AVIRIS). Reference spectral libraries were developed with three sets of spectra: spectra from a single image date, combining spectra from multiple dates (by season, by year, and from all dates), and creating leave-one-out (LOO) libraries that pooled spectra from all dates but one. Canonical discriminant analysis (CDA) was applied to reduce data dimensionality, and classification was performed using linear discriminant analysis (LDA). When only spectra from the same image date were used, plant species were classified with a mean kappa accuracy ranging between 0.80 and 0.86 for the nine dates. Seasonal and annual spectral libraries had comparable accuracies with mean kappa 0.79–0.83 and 0.78–0.83, respectively. Seasonal libraries performed slightly better than annual libraries for species because they better-incorporated changes in spectra due to phenology. Spectral libraries were not transferable across dates, with mean kappa accuracies dropping to 0.31–0.73 for LOO spectral libraries. These results emphasize that spectral libraries built from previously collected imagery may not be able to map plant species over new images accurately. Specifically, our results highlight the need to use reference spectra that adequately represent the phenological and biophysical status of the plant species within an image for accurate mapping. Our research provides relevant insight for advanced species-mapping techniques across broad spatial and temporal scales using imagery from sensors like HyspIRI.","2019-10-01","2022-06-01 11:59:00","2022-06-01 11:59:00","2022-06-01 11:58:49","111308","","","232","","Remote Sensing of Environment","","","","","","","","en","","","","","ScienceDirect","","","","","","","AVIRIS; Discriminant analysis; Hyperspectral; HyspIRI; Imaging spectroscopy; Plant species classification; Time series; Vegetation phenology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7N9UUG25","journalArticle","2019","Diele-Viegas, Luisa Maria; Werneck, Fernanda Pinho; Rocha, Carlos Frederico Duarte","Climate change effects on population dynamics of three species of Amazonian lizards","Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology","","1095-6433","10.1016/j.cbpa.2019.110530","https://www.sciencedirect.com/science/article/pii/S1095643319302946","The scarcity of data on natural history and ecology of lizards still limits the understanding of population dynamics for many species. We attempt to evaluate possible effects of climate change on the population dynamics of three lizard species (Ameiva ameiva, Gonatodes humeralis and Norops fuscoauratus) in two Amazonian localities (Caxiuanã National Forest and Ducke Reserve). We calculated a tolerance index combining environmental thermal adequacy with the b-d model, which consider survival and reproductive rates to calculate population dynamics. Thus, we simulated population growth rates based on current and future environmental operative temperatures, considering an optimistic and a business-as-usual scenario of greenhouse gases emissions (GGE), and evaluate if the sensitivity of life history traits to population growth rate are likely to be trigged by climate change. Our results demonstrated that both populations of G. humeralis and the Ducke population of N. fuscoauratus may become locally extinct under both scenarios of GGE, while both populations of A. ameiva are likely to decrease, but without reaching a scenario of local extirpation. This study represents the first effort to evaluate the sensitivity of lizard populations and elasticity to climate change and demonstrate the geographic variability of these traits in three widespread and habitat-generalist species. We highlight the need of new studies focusing on species with different biological trait patterns, such as endemic distributions and habitat-specialists, to provide the theoretical and empirical basis for biologically informed conservation strategies and actions, in order to minimize the potential extinction of populations due to climate change.","2019-10-01","2022-06-01 11:59:00","2022-06-01 11:59:00","2022-06-01 11:58:51","110530","","","236","","Comparative Biochemistry and Physiology Part A: Molecular & Integrative Physiology","","","","","","","","en","","","","","ScienceDirect","","","","","","","Amazon Forest; Demography; Global warming; Local extinction; Sensitivity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
